url,concept_and_mnemonic
https://mammothmemory.net/chemistry/periodic-table/reactivity-of-halogens-and-alkali-metals/reactivity-of-halogens-and-alkali-metals.html,"```json
[
    {
        ""term"": ""Reactivity of alkali metals and halogens"",
        ""definition"": ""Alkali metals become more reactive as you go down group 1 due to weaker attraction between the nucleus and outer electron. Halogens become more reactive as you go up group 7 due to stronger attraction."",
        ""mnemonic"": ""Drunks fall down, angels rise."",
        ""image"": ""/images/user/base/Chemistry/4. Periodic Table/2.4.105 Reactivity in groups 1 and 7 image.jpg"",
        ""keywords"": [""Drunks"", ""fall"", ""down"", ""angels"", ""rise""]
    }
]
```"
https://mammothmemory.net/chemistry/types-of-particle/atoms-1/atoms-1.html,"```json
[
    {
        ""term"": ""atom"",
        ""definition"": ""A single particle made up of protons, neutrons, and electrons."",
        ""mnemonic"": ""The electronic robot (electrons), the newt (neutrons) and the pea (protons) all carried the atom bomb (electrons, neutrons and protons make up an atom)."",
        ""image"": ""/images/user/base/Chemistry/atoms-in-mammoth-chemistry-1.720e9eb.jpg"",
        ""keywords"": [""electronic robot"", ""newt"", ""pea"", ""atom bomb""]
    }
]
```"
https://mammothmemory.net/chemistry/types-of-particle/atoms-2/atoms-2.html,"```json
[
    {
        ""term"": ""atom"",
        ""definition"": ""The smallest part of an element."",
        ""mnemonic"": ""An elephant (element) is looking at the smallest atom bomb."",
        ""image"": ""/images/user/base/Chemistry/1. Types of Particle/2.1.1 Atom memory aid (2).jpg"",
        ""keywords"": [""elephant"", ""atom""]
    }
]
```"
https://mammothmemory.net/chemistry/types-of-particle/elements/elements.html,"```json
[
    {
        ""term"": ""Element"",
        ""definition"": ""A substance made up of only one type of atom."",
        ""mnemonic"": ""Think of an element as being an elephant."",
        ""image"": ""/images/user/base/Chemistry/1. Types of Particle/2.1.2 Element memory aid (2).jpg"",
        ""keywords"": [""elephant""]
    }
]
```"
https://mammothmemory.net/chemistry/types-of-particle/molecules/molecules.html,"```json
[
    {
        ""term"": ""Molecule"",
        ""definition"": ""A substance made up of atoms chemically bonded together. The atoms can be the same or different elements."",
        ""mnemonic"": ""The atoms that make up a molecule can be of the same or different elements."",
        ""image"": ""/images/user/base/Chemistry/1. Types of Particle/2.1.3-molecule-memory-aid-(2)-new.144d306.jpg"",
        ""keywords"": [
            ""moll"",
            ""cool"",
            ""atom"",
            ""same"",
            ""different""
        ]
    }
]
```"
https://mammothmemory.net/chemistry/types-of-particle/compounds/compounds.html,"```json
[
    {
        ""term"": ""Compounds"",
        ""definition"": ""A compound is a substance made up of different types and numbers of atoms, all chemically bonded together."",
        ""mnemonic"": ""Compounds are made up of atoms of more than one type of element"",
        ""image"": ""/images/user/base/Chemistry/1. Types of Particle/2.1.4 Compound memory aid (2).jpg"",
        ""keywords"": [""elephants"", ""bonded together"", ""compound""]
    }
]
```"
https://mammothmemory.net/chemistry/types-of-particle/mixtures/mixtures.html,"```json
[
    {
        ""term"": ""Mixture"",
        ""definition"": ""A mixture is made up of two or more elements that are not chemically bonded to one another."",
        ""mnemonic"": ""Here, two different elephants are not bonded to each other."",
        ""image"": ""/images/user/base/Chemistry/1. Types of Particle/2.1.5 Mixture memory aid (2).jpg"",
        ""keywords"": [""elephants"", ""not bonded""]
    }
]
```"
https://mammothmemory.net/chemistry/naming-chemicals/elements-ending-in-ium/elements-ending-in-ium.html,"```json
[
    {
        ""term"": ""Elements ending in '-ium'"",
        ""definition"": ""Elements that typically indicate metals, with exceptions such as helium, deuterium, and tritium."",
        ""mnemonic"": ""To remember this, picture an aquarium filled with metal fish."",
        ""image"": ""/images/user/base/Chemistry/15. Naming Chemicals/2.15.1 IUM is metals memory aid.jpg"",
        ""keywords"": [""aquarium"", ""metal""]
    }
]
```"
https://mammothmemory.net/chemistry/naming-chemicals/molecules-ending-in-ite-and-ate/molecules-ending-in-ite-and-ate.html,"```json
[
    {
        ""term"": ""Molecules ending in -ite and -ate"",
        ""definition"": ""Molecules ending with -ite contain fewer oxygen atoms than those ending with -ate."",
        ""mnemonic"": ""The opera singer complained that her tight (-ite) corset prevented her from getting enough oxygen. When she removed it, her lungs could inflate (-ate) and she could breathe in more oxygen."",
        ""image"": ""/images/user/base/Chemistry/15. Naming Chemicals/2.15.2 ITE has fewer oxygen than ATE image.jpg"",
        ""keywords"": [""tight"", ""inflate"", ""oxygen""]
    }
]
```"
https://mammothmemory.net/chemistry/naming-chemicals/compounds-ending-in-ide/compounds-ending-in-ide.html,"```json
[
    {
        ""term"": ""Compounds ending in -ide"",
        ""definition"": ""If a compound ends in ‘ide’, it contains only two elements."",
        ""mnemonic"": ""To remind you, these two elephants (elements) are holding only one ID card (together they form a compound)."",
        ""image"": ""/images/user/base/Chemistry/15. Naming Chemicals/2.15.3 IDE compounds have 2 elements.jpg"",
        ""keywords"": [""two"", ""elephants"", ""ID""]
    }
]
```"
https://mammothmemory.net/chemistry/naming-chemicals/compounds-containing-di/compounds-containing-di.html,"```json
[
    {
        ""term"": ""Di"",
        ""definition"": ""Indicates there are two atoms of a particular element in a compound."",
        ""mnemonic"": ""Think of a dyed (di) pair (two) of brightly coloured shoes (shoe = two)"",
        ""image"": ""/images/user/base/Chemistry/15. Naming Chemicals/2.15.4 Di in a compound means 2 of the same atom.jpg"",
        ""keywords"": [""dyed"", ""pair"", ""shoes""]
    }
]
```"
https://mammothmemory.net/chemistry/naming-chemicals/compounds-containing-tri/compounds-containing-tri.html,"```json
[
    {
        ""term"": ""Tri"",
        ""definition"": ""The syllable ‘tri’ indicates that a compound contains three atoms of an element."",
        ""mnemonic"": ""To remember this, think of a triceratops (tri) riding a three-wheeled tricycle."",
        ""image"": ""/images/user/base/Chemistry/15. Naming Chemicals/2.15.5 TRI is three atoms of the same element image.jpg"",
        ""keywords"": [""tri"", ""three""]
    }
]
```"
https://mammothmemory.net/chemistry/naming-chemicals/diatomic-molecules/diatomic-molecules.html,"```json
[
    {
        ""term"": ""Diatomic molecules"",
        ""definition"": ""Molecules that consist of two atoms."",
        ""mnemonic"": ""Diatomic molecules include hydrogen (H2), oxygen (O2), and chlorine (Cl2)."",
        ""image"": ""/images/user/base/Chemistry/15. Naming Chemicals/2.15.6 Diatomic hydrogen molecule .jpg"",
        ""keywords"": [""di"", ""atomic""]
    }
]
```"
https://mammothmemory.net/chemistry/chemical-formulae/iron-oxide-rust/iron-oxide-rust.html,"```json
[
    {
        ""term"": ""Iron oxide (rust)"",
        ""definition"": ""Chemical compound with the formula Fe₂O₃, formed when iron is exposed to water."",
        ""mnemonic"": ""Rusty iron oxen fetch shoes (two) from an Orange tree (Fe₂O₃)."",
        ""image"": ""/images/user/base/Chemistry/7. Chemical Formulae/iron-oxide2-new.8b7eb16.jpg"",
        ""keywords"": [""iron"", ""oxen"", ""fe"", ""shoes"", ""O"", ""tree""]
    }
]
```"
https://mammothmemory.net/chemistry/chemical-formulae/sodium-chloride-salt/sodium-chloride-salt.html,"```json
[
    {
        ""term"": ""Sodium chloride"",
        ""definition"": ""Commonly known as salt, it is an ionic compound with the formula NaCl."",
        ""mnemonic"": ""Sodium chloride is represented by the pine of a mountain of salt (NaCl)."",
        ""image"": ""/images/user/base/Chemistry/7. Chemical Formulae/2.7.2 Sodium chloride memory aid (2).jpg"",
        ""keywords"": [""NaCl"", ""salt""]
    }
]
```"
https://mammothmemory.net/chemistry/chemical-formulae/ammonia/ammonia.html,"```json
[
    {
        ""term"": ""Ammonia"",
        ""definition"": ""A gas compound of nitrogen and hydrogen with the formula NH3."",
        ""mnemonic"": ""The Mona Lisa (Ammonia) at the Natural History Museum (NH3)."",
        ""image"": ""/images/user/base/Chemistry/7. Chemical Formulae/2.7.3 Ammonia memory prompt (2).jpg"",
        ""keywords"": [""Mon"", ""Li"", ""sa"", ""N"", ""H"", ""M""]
    }
]
```"
https://mammothmemory.net/chemistry/chemical-formulae/calcium-carbonate/calcium-carbonate.html,"```json
[
    {
        ""term"": ""Calcium carbonate"",
        ""definition"": ""Limestone, chalk, limescale and marble are chemically the same, all forms of calcium carbonate."",
        ""mnemonic"": ""Think of calcium carbonate as being milk (calcium, Ca) on a car bonnet, along with items associated with calcium carbonate: • Limes in the back of the car are singing scales (limescale) • The wheels on the car are marbles (marble is formed from highly pressurised limestone) • Chalk tyre marks on the road (chalk is mainly limestone) • The car is swerving around a stone that looks like a lime segment (limestone)"",
        ""image"": ""/images/user/base/Chemistry/7. Chemical Formulae/2.7.5 Calcium carbonate mnemonic (2).jpg"",
        ""keywords"": [""calcium"", ""car bonnet"", ""limes"", ""scales"", ""marbles"", ""chalk"", ""lime"", ""stone""]
    }
]
```"
https://mammothmemory.net/chemistry/chemical-formulae/limescale/limescale.html,"```json
[
    {
        ""term"": ""Limescale"",
        ""definition"": ""A white chalky deposit found in kettles and pipes, chemically known as calcium carbonate (CaCO3)."",
        ""mnemonic"": ""A cacophony is produced by three (CaCO3) limes playing scales (limescale)."",
        ""image"": ""/images/user/base/uncategorised/Lime scale.jpg"",
        ""keywords"": [
            ""caco"", ""three"", ""limes"", ""scales""
        ]
    }
]
```"
https://mammothmemory.net/chemistry/chemical-formulae/ethanol/ethanol.html,"```json
[
    {
        ""term"": ""Ethanol (alcohol)"",
        ""definition"": ""C2H5OH, a flammable liquid that is consumed."",
        ""mnemonic"": ""Yes, ethanol is a drunk poodle."",
        ""image"": ""/images/user/base/Chemistry/7. Chemical Formulae/2.7.7 Ethanol mnemonic (2).jpg"",
        ""keywords"": [""poodle"", ""alcohol""]
    }
]
```"
https://mammothmemory.net/chemistry/chemical-formulae/beginning-with-h/beginning-with-h.html,"```json
[
    {
        ""term"": ""H (as a prefix in chemical formulas)"",
        ""definition"": ""If a compound's formula begins with H, it is usually an acid, except when it's H2O (water)."",
        ""mnemonic"": ""If you end up spilling acid on yourself, it will hurt!"",
        ""image"": ""/images/user/base/Chemistry/7. Chemical Formulae/2.7.9 H is an acid image (2).jpg"",
        ""keywords"": [""H"", ""hurt""]
    }
]
```"
https://mammothmemory.net/chemistry/chemical-formulae/hydrochloric-acid/hydrochloric-acid.html,"```json
[
    {
        ""term"": ""Hydrochloric acid"",
        ""definition"": ""Hydrochloric acid is a very corrosive acid."",
        ""mnemonic"": ""Hydrochloric acid is a Highly Corrosive liquid (HCl)."",
        ""image"": ""/images/user/base/Chemistry/7. Chemical Formulae/2.7.10 Hydrochloric acid picture (2).jpg"",
        ""keywords"": [""Highly"", ""Corrosive"", ""liquid""]
    }
]
```"
https://mammothmemory.net/chemistry/chemical-formulae/nitric-acid/nitric-acid.html,"```json
[
    {
        ""term"": ""Nitric acid"",
        ""definition"": ""HNO₃"",
        ""mnemonic"": ""Knife trick accidents Hurt Nobody Outside Our Office (HNO₃)"",
        ""image"": ""/images/user/base/Chemistry/7. Chemical Formulae/2.7.11 Nitric acid image.jpg"",
        ""keywords"": [
            ""Hurt"",
            ""Nobody"",
            ""Outside"",
            ""Office""
        ]
    }
]
```"
